City_ID,City,Country,Date,Lat,Lng,Max Temp,Min Temp,Humidity,Cloudiness,Wind Speed,Current Description
438,Kachug,RU,2023-04-22 14:06:07,53.9606,105.8817,24.87,24.87,62,14,3.96,few clouds
439,Porto Belo,BR,2023-04-22 14:02:14,-27.1578,-48.5531,76.78,67.95,69,4,1.39,clear sky
440,Alvand,IR,2023-04-22 14:06:07,36.3187,49.1678,59.23,59.23,48,30,14.83,light rain
441,Qaqortoq,GL,2023-04-22 14:06:07,60.7167,-46.0333,37.2,37.2,61,31,2.26,scattered clouds
442,Ginda,IN,2023-04-22 14:06:07,30.6945,78.4932,55.67,55.67,38,11,5.55,few clouds
443,Swinford,IE,2023-04-22 14:06:08,53.95,-8.95,48.33,41.99,94,100,13.8,overcast clouds
444,Puerto Del Rosario,ES,2023-04-22 14:06:08,28.5004,-13.8627,74.95,74.95,64,75,11.5,broken clouds
445,Samana,DO,2023-04-22 14:06:08,19.2056,-69.3369,82.62,80.56,74,20,6.91,few clouds
446,Matadi,CD,2023-04-22 14:06:08,-5.8167,13.45,87.22,87.22,65,100,3.71,light rain
447,Tezu,IN,2023-04-22 14:06:08,27.9167,96.1667,75.22,75.22,48,25,3.98,scattered clouds
448,Larsnes,NO,2023-04-22 14:06:08,62.2028,5.5773,59.41,46.22,71,5,19.86,clear sky
449,Saint-Augustin,CA,2023-04-22 14:06:08,51.226,-58.6502,45.52,45.52,69,31,15.88,scattered clouds
450,Sitangkai,PH,2023-04-22 14:06:09,4.6628,119.3928,84.09,84.09,70,49,8.5,scattered clouds
451,Seddon,AU,2023-04-22 14:06:09,-37.8068,144.8916,60.98,55.9,83,75,0.0,broken clouds
452,Conceicao Do Araguaia,BR,2023-04-22 14:06:09,-8.2578,-49.2647,85.98,85.98,62,100,7.0,overcast clouds
453,San Felipe,VE,2023-04-22 14:06:09,10.3399,-68.7425,76.44,76.44,89,100,3.09,overcast clouds
454,Kuryk,KZ,2023-04-22 14:06:09,43.2,51.65,69.12,69.12,40,2,11.14,clear sky
455,Miri,MY,2023-04-22 14:06:09,4.4148,114.0089,84.34,84.09,84,40,4.61,moderate rain
456,Northam,GB,2023-04-22 14:06:09,51.0333,-4.2167,50.4,46.65,86,100,8.52,moderate rain
457,Zapolyarnyy,RU,2023-04-22 14:06:09,69.4154,30.8136,27.68,27.68,56,100,20.92,overcast clouds
458,Atherton,GB,2023-04-22 14:06:10,53.5237,-2.4935,58.35,52.99,64,100,1.01,overcast clouds
459,Rajauri,IN,2023-04-22 14:06:10,33.3833,74.3,57.61,57.61,64,98,7.83,overcast clouds
460,Trincomalee,LK,2023-04-22 14:05:39,8.5711,81.2335,79.52,79.52,86,100,12.03,light rain
461,Qingdao,CN,2023-04-22 14:06:10,36.0986,120.3719,55.0,55.0,38,0,6.71,light rain
462,Kijang,KR,2023-04-22 14:07:10,35.2442,129.2139,53.96,53.96,55,98,18.61,overcast clouds
463,Padang,ID,2023-04-22 14:07:10,-0.9492,100.3543,84.25,84.25,85,100,1.61,overcast clouds
464,Candelaria,PH,2023-04-22 14:07:10,13.9311,121.4233,81.39,81.39,91,50,5.95,scattered clouds
465,Kayerkan,RU,2023-04-22 14:07:10,69.3497,87.7602,33.53,33.53,100,100,14.2,overcast clouds
466,Yulara,AU,2023-04-22 14:07:11,-25.2406,130.9889,65.32,65.32,32,2,13.78,clear sky
467,Sao Filipe,CV,2023-04-22 14:07:11,14.8961,-24.4956,75.4,75.4,69,5,8.66,clear sky
468,Tilburg,NL,2023-04-22 14:07:11,51.55,5.0667,59.18,50.81,91,100,3.44,mist
469,Zhongxing,CN,2023-04-22 14:07:11,33.7039,118.6792,51.19,51.19,63,100,15.57,overcast clouds
470,Aleksandrovsk-Sakhalinskiy,RU,2023-04-22 14:07:11,50.8975,142.1561,30.18,30.18,94,100,14.72,light snow
471,Broome,US,2023-04-22 14:07:11,42.2506,-75.833,64.53,54.07,66,0,19.57,clear sky
472,Trelleborg,SE,2023-04-22 14:07:11,55.3751,13.1569,59.74,58.95,67,7,14.47,clear sky
473,Ambilobe,MG,2023-04-22 14:06:53,-13.2,49.05,82.4,82.4,75,98,1.7,light rain
474,Bambanglipuro,ID,2023-04-22 14:07:12,-7.95,110.2833,78.85,78.85,90,100,9.66,overcast clouds
475,Ketchikan,US,2023-04-22 14:07:12,55.3422,-131.6461,43.27,42.78,81,100,10.36,light rain
476,Basoko,CD,2023-04-22 14:07:12,1.2391,23.616,75.38,75.38,78,100,3.71,overcast clouds
477,Mahibadhoo,MV,2023-04-22 14:07:12,3.7833,72.9667,84.29,84.29,71,15,5.79,few clouds
478,Mufumbwe,ZM,2023-04-22 14:07:12,-13.6833,24.8,77.97,77.97,61,93,3.02,overcast clouds
479,Jalu,LY,2023-04-22 14:07:12,29.0331,21.5482,92.23,92.23,9,100,10.92,overcast clouds
480,Barentu,ER,2023-04-22 14:07:12,15.1139,37.5928,95.31,95.31,10,0,16.82,clear sky
481,Cascais,PT,2023-04-22 14:07:13,38.6979,-9.4215,69.62,63.05,69,20,17.0,few clouds
482,Grindavik,IS,2023-04-22 14:07:13,63.8424,-22.4338,39.67,39.67,100,100,9.22,mist
483,Mastic Beach,US,2023-04-22 14:07:13,40.7668,-72.8521,60.6,53.74,88,100,11.99,overcast clouds
484,Sibu,MY,2023-04-22 14:07:13,2.3,111.8167,76.98,76.98,94,100,1.74,overcast clouds
485,Dali,CN,2023-04-22 14:07:13,25.7,100.1833,59.04,59.04,62,3,5.53,clear sky
486,Pesqueira,BR,2023-04-22 14:07:13,-8.3578,-36.6964,83.88,83.88,39,81,17.56,broken clouds
487,Sibolga,ID,2023-04-22 14:07:13,1.7427,98.7792,77.95,77.95,91,100,1.72,overcast clouds
488,Erice,IT,2023-04-22 14:07:14,38.037,12.5865,65.37,57.67,56,57,12.3,broken clouds
489,Tuatapere,NZ,2023-04-22 14:07:14,-46.1333,167.6833,55.78,55.78,83,100,4.09,overcast clouds
490,Montalvo,EC,2023-04-22 14:07:14,-1.8,-79.3333,78.82,78.82,86,100,2.33,overcast clouds
491,Novaya Ladoga,RU,2023-04-22 14:07:15,60.1025,32.3019,53.74,53.74,58,16,9.86,few clouds
492,Escarcega,MX,2023-04-22 14:07:15,18.6089,-90.7454,82.42,82.42,60,67,5.17,broken clouds
493,Talara,PE,2023-04-22 14:07:15,-4.5772,-81.2719,83.16,83.16,78,20,3.44,few clouds
494,Ilulissat,GL,2023-04-22 14:04:35,69.2167,-51.1,28.42,28.42,86,75,3.44,broken clouds
495,Tromso,NO,2023-04-22 14:07:15,69.6496,18.957,28.42,28.42,80,75,9.22,light snow
496,Prainha,BR,2023-04-22 14:07:15,-1.8,-53.48,80.33,80.33,88,100,4.36,overcast clouds
497,Terra Boa,BR,2023-04-22 14:07:16,-23.7681,-52.4442,65.8,65.8,69,0,8.68,clear sky
498,Galveston,US,2023-04-22 14:07:16,29.3669,-94.9669,72.05,67.96,58,0,20.71,clear sky
499,Gorontalo,ID,2023-04-22 14:05:49,0.5412,123.0595,75.6,75.6,94,100,2.42,overcast clouds
500,Moi,NO,2023-04-22 14:07:16,58.4567,6.5518,61.2,61.2,40,64,11.36,broken clouds
501,Alice Springs,AU,2023-04-22 14:07:16,-23.7,133.8833,53.15,53.15,82,0,1.14,clear sky
502,Belyy Yar,RU,2023-04-22 14:07:16,53.6039,91.3903,40.89,40.89,38,0,6.71,clear sky
503,Mana,GF,2023-04-22 14:06:17,5.6592,-53.7767,79.38,79.38,84,100,6.69,overcast clouds
504,Cockburn Town,TC,2023-04-22 14:05:13,21.4612,-71.1419,76.96,76.96,69,40,5.75,scattered clouds
505,Sao Felix Do Xingu,BR,2023-04-22 14:07:02,-6.6447,-51.995,85.62,85.62,65,100,3.69,overcast clouds
506,Maribo,DK,2023-04-22 14:07:17,54.7766,11.5002,63.95,63.95,55,42,14.45,scattered clouds
507,Gigmoto,PH,2023-04-22 14:07:17,13.7796,124.39,80.46,80.46,85,100,5.03,overcast clouds
508,Saint-Louis,SN,2023-04-22 14:07:12,16.3333,-15.0,97.2,97.2,17,12,12.44,few clouds
509,Snasa,NO,2023-04-22 14:07:17,64.2457,12.3778,42.21,42.21,59,76,8.93,broken clouds
510,Bandarbeyla,SO,2023-04-22 14:07:17,9.4942,50.8122,84.06,84.06,67,63,10.96,broken clouds
511,Ipanema,BR,2023-04-22 14:08:18,-30.1391,-51.2244,75.94,73.27,60,0,5.75,clear sky
512,Isla Vista,US,2023-04-22 14:08:18,34.4133,-119.861,62.37,48.56,76,0,3.44,clear sky
513,San Carlos Del Zulia,VE,2023-04-22 14:08:18,9.0,-71.9135,80.06,80.06,81,100,3.51,moderate rain
514,Lingao,CN,2023-04-22 14:08:18,19.9103,109.6859,75.96,75.96,86,65,14.07,broken clouds
515,Fort Nelson,CA,2023-04-22 14:08:19,58.8053,-122.7002,33.46,33.46,85,99,1.57,overcast clouds
516,Maamba,ZM,2023-04-22 14:08:19,-17.3667,27.15,89.06,89.06,31,99,5.37,overcast clouds
517,Peleduy,RU,2023-04-22 14:08:19,59.6289,112.7406,18.95,18.95,95,69,2.01,broken clouds
518,Pochutla,MX,2023-04-22 14:08:19,15.7432,-96.4661,81.82,80.42,69,99,2.57,overcast clouds
519,Kem,RU,2023-04-22 14:08:19,64.9555,34.5793,30.0,30.0,95,100,11.25,light snow
520,Gorele,TR,2023-04-22 14:08:19,41.0308,39.0031,53.47,53.47,92,100,4.16,overcast clouds
521,Abnub,EG,2023-04-22 14:08:19,27.2696,31.1511,94.57,94.57,10,73,6.8,broken clouds
522,Maceio,BR,2023-04-22 14:08:20,-9.6658,-35.7353,87.24,87.24,62,40,13.8,scattered clouds
523,Yuzhnyy,RU,2023-04-22 14:08:20,53.2542,83.6936,44.98,44.98,29,0,4.47,clear sky
524,Udimskiy,RU,2023-04-22 14:08:20,61.1417,45.9144,46.63,46.63,65,95,6.67,overcast clouds
525,Dongsheng,CN,2023-04-22 14:08:20,39.8161,109.9776,48.9,48.9,46,100,8.08,overcast clouds
526,Loa Janan,ID,2023-04-22 14:08:20,-0.583,117.095,75.33,75.33,97,65,1.92,broken clouds
527,Seoul,KR,2023-04-22 14:05:22,37.5683,126.9778,58.6,54.84,32,0,5.75,clear sky
528,Dahod,IN,2023-04-22 14:08:21,22.8333,74.2667,85.19,85.19,25,89,8.88,overcast clouds
529,Dwarka,IN,2023-04-22 14:08:21,22.2394,68.9678,81.23,81.23,76,0,14.81,clear sky
530,Tucurui,BR,2023-04-22 14:06:07,-3.7661,-49.6725,85.5,85.5,70,100,4.68,overcast clouds
531,Gualaquiza,EC,2023-04-22 14:08:21,-3.4,-78.55,68.09,68.09,77,100,1.01,overcast clouds
532,Terrace Bay,CA,2023-04-22 14:08:21,48.7834,-87.1,28.26,28.26,93,100,18.03,light snow
533,Hamilton,US,2023-04-22 14:08:22,39.1834,-84.5333,53.11,48.51,89,75,11.5,broken clouds
534,Bilibino,RU,2023-04-22 14:08:22,68.0546,166.4372,13.01,13.01,74,14,4.83,few clouds
535,Pesaro,IT,2023-04-22 14:07:45,43.9036,12.8903,68.34,59.95,69,69,5.99,broken clouds
536,Sisimiut,GL,2023-04-22 14:08:22,66.9395,-53.6735,33.91,33.91,85,100,5.59,overcast clouds
537,Nago,JP,2023-04-22 14:08:22,26.5881,127.9761,72.45,71.46,87,24,11.63,few clouds
538,Worthington,US,2023-04-22 14:04:28,40.0931,-83.018,52.66,47.44,87,100,9.22,overcast clouds
539,Skibbereen,IE,2023-04-22 14:08:23,51.55,-9.2667,54.1,54.1,72,100,4.27,overcast clouds
540,Trifesti,RO,2023-04-22 14:08:23,47.45,27.5167,63.95,58.39,55,62,9.42,broken clouds
541,Abu Dhabi,AE,2023-04-22 14:06:46,24.4667,54.3667,86.11,80.96,46,0,10.36,clear sky
542,Chala,TZ,2023-04-22 14:08:23,-7.5833,31.2667,68.79,68.79,80,99,5.21,light rain
543,Mackay,AU,2023-04-22 14:08:23,-21.15,149.2,75.69,75.69,77,99,25.01,light rain
544,Tarakan,ID,2023-04-22 14:08:23,3.3,117.6333,82.63,82.63,75,90,6.44,overcast clouds
545,Bosanska Gradiska,BA,2023-04-22 14:08:24,45.1411,17.25,70.05,70.05,44,17,4.72,few clouds
546,Coolum Beach,AU,2023-04-22 14:08:24,-26.5333,153.1,65.1,64.35,94,78,15.9,broken clouds
547,Asfi,MA,2023-04-22 14:08:24,32.2994,-9.2372,65.07,65.07,77,67,12.44,broken clouds
548,Ulefoss,NO,2023-04-22 14:08:24,59.2838,9.2646,68.65,66.34,38,13,9.08,few clouds
549,Yermolayevo,RU,2023-04-22 14:08:24,52.7167,55.8,54.45,54.45,66,99,4.68,overcast clouds
550,Novyy Urengoy,RU,2023-04-22 14:04:48,66.0833,76.6333,31.89,31.89,99,100,5.99,overcast clouds
551,Rio Gallegos,AR,2023-04-22 14:08:25,-51.6226,-69.2181,46.45,46.45,42,0,14.97,clear sky
552,Praia,CV,2023-04-22 14:08:25,14.9215,-23.5087,74.88,74.88,69,13,16.58,few clouds
553,Brazzaville,CG,2023-04-22 14:08:25,-4.2658,15.2832,83.39,83.39,66,100,4.16,light rain
554,Oranjemund,NA,2023-04-22 14:08:25,-28.55,16.4333,63.45,63.45,48,90,9.86,overcast clouds
555,Sabha,LY,2023-04-22 14:08:25,27.0377,14.4283,95.77,95.77,7,6,10.2,clear sky
556,Comodoro Rivadavia,AR,2023-04-22 14:04:37,-45.8667,-67.5,58.86,58.86,38,0,18.41,clear sky
557,Fortuna,US,2023-04-22 14:06:20,40.5982,-124.1573,50.94,49.35,97,97,4.99,overcast clouds
558,Paamiut,GL,2023-04-22 14:09:26,61.994,-49.6678,34.18,34.18,84,17,6.31,few clouds
559,Kerchevskiy,RU,2023-04-22 14:09:26,59.946,56.2884,47.17,47.17,57,69,4.76,broken clouds
560,Petropavlovsk-Kamchatskiy,RU,2023-04-22 14:09:26,53.0452,158.6483,30.92,30.92,97,100,12.91,snow
561,San Ignacio,BZ,2023-04-22 14:09:26,17.1561,-89.0714,78.94,78.94,83,0,0.0,clear sky
562,Manggar,ID,2023-04-22 14:07:23,-2.8833,108.2667,82.74,82.74,82,39,7.54,scattered clouds
563,Maumere,ID,2023-04-22 14:09:26,-8.6199,122.2111,78.85,78.85,79,79,1.5,broken clouds
564,Lugovoy,KZ,2023-04-22 14:09:26,42.9472,72.7644,52.75,52.75,52,76,8.21,broken clouds
565,Waipawa,NZ,2023-04-22 14:09:02,-41.4122,175.5153,55.22,55.22,96,97,0.54,overcast clouds
566,Mataram,ID,2023-04-22 14:09:27,-8.5833,116.1167,79.61,79.61,85,98,2.59,overcast clouds
567,Grand Gaube,MU,2023-04-22 14:09:27,-20.0064,57.6608,80.38,80.38,77,9,1.99,clear sky
568,Unai,BR,2023-04-22 14:09:27,-16.3575,-46.9061,73.56,73.56,71,99,7.16,overcast clouds
569,Dhidhdhoo,MV,2023-04-22 14:09:27,6.8833,73.1,85.33,85.33,72,100,8.37,overcast clouds
570,Novobirilyussy,RU,2023-04-22 14:09:27,56.9514,90.6661,29.98,29.98,91,20,4.0,few clouds
571,North Bend,US,2023-04-22 14:09:27,43.4065,-124.2243,51.08,49.24,99,100,4.61,fog
572,Ewa Beach,US,2023-04-22 14:09:28,21.3156,-158.0072,75.15,70.97,82,0,4.61,clear sky
573,Maniitsoq,GL,2023-04-22 14:09:28,65.4167,-52.9,33.85,33.85,78,100,3.38,overcast clouds
574,San Miguel,SV,2023-04-22 14:09:28,13.4833,-88.1833,83.66,83.66,67,12,2.37,few clouds
575,Kautokeino,NO,2023-04-22 14:09:28,69.0125,23.0412,24.06,24.06,66,99,21.68,overcast clouds
576,Bowen,AU,2023-04-22 14:09:28,-20.0167,148.2333,75.94,75.94,78,40,18.97,scattered clouds
577,Kremenki,RU,2023-04-22 14:09:29,54.885,37.1261,62.71,59.79,37,90,7.49,overcast clouds
578,Yarada,IN,2023-04-22 14:09:29,17.65,83.2667,84.7,84.7,79,18,15.57,few clouds
579,Fermoy,IE,2023-04-22 14:09:29,52.1358,-8.2758,51.78,48.72,74,99,6.42,overcast clouds
580,Matagami,CA,2023-04-22 14:09:29,49.7502,-77.6328,37.65,37.65,98,100,3.74,overcast clouds
581,Hyeres,FR,2023-04-22 14:09:30,43.1167,6.1167,75.67,64.15,62,0,8.05,clear sky
582,Warmbad,NA,2023-04-22 14:09:30,-28.45,18.7333,80.94,80.94,5,100,14.85,overcast clouds
583,Ende,ID,2023-04-22 14:09:31,-8.8432,121.6623,77.04,77.04,88,96,3.49,overcast clouds
584,Beringovskiy,RU,2023-04-22 14:09:31,63.05,179.3167,17.13,17.13,97,53,5.01,broken clouds
585,Madingou,CG,2023-04-22 14:09:31,-4.1536,13.55,79.68,79.68,82,100,1.99,overcast clouds
586,Zarubino,RU,2023-04-22 14:09:32,42.63,131.0922,42.51,42.51,40,0,6.62,clear sky
587,Zhangjiakou,CN,2023-04-22 14:09:32,40.81,114.8794,52.25,52.25,43,100,6.29,overcast clouds
588,Flin Flon,CA,2023-04-22 14:05:41,54.7682,-101.865,28.24,28.24,59,0,4.61,clear sky
589,Port Moresby,PG,2023-04-22 14:06:13,-9.4431,147.1797,78.22,78.22,94,20,3.44,few clouds
590,Mahina,PF,2023-04-22 14:09:32,-17.5065,-149.489,78.57,77.76,89,75,9.22,light rain
591,Sola,VU,2023-04-22 14:09:33,-13.8833,167.55,82.38,82.38,77,100,17.34,overcast clouds
592,Kutum,SD,2023-04-22 14:09:33,14.2,24.6667,96.76,96.76,6,4,12.66,clear sky
593,Ayan,RU,2023-04-22 14:09:33,56.45,138.1667,30.67,30.67,92,100,5.37,overcast clouds
594,Gilgit,PK,2023-04-22 14:06:40,35.9221,74.3087,55.44,55.44,34,0,4.83,clear sky
595,Nishihara,JP,2023-04-22 14:09:33,26.1842,127.7558,72.68,70.68,88,75,9.22,broken clouds
596,Hue,VN,2023-04-22 14:09:34,16.4667,107.6,84.31,84.31,84,75,2.3,broken clouds
597,Tondano,ID,2023-04-22 14:09:34,1.3038,124.9112,69.89,69.89,95,97,0.22,overcast clouds
598,San Ramon,US,2023-04-22 14:07:47,37.7799,-121.978,55.85,46.45,88,0,0.0,clear sky
599,Tateyama,JP,2023-04-22 14:05:29,34.9833,139.8667,58.55,58.55,56,100,11.27,overcast clouds
600,North Myrtle Beach,US,2023-04-22 14:06:25,33.816,-78.68,69.35,63.0,86,100,12.66,moderate rain
601,Bislig,PH,2023-04-22 14:09:35,8.2167,126.2833,76.66,76.66,90,69,1.72,broken clouds
602,Mayumba,GA,2023-04-22 14:09:35,-3.432,10.6554,81.09,81.09,81,100,7.99,light rain
603,Dudinka,RU,2023-04-22 14:04:44,69.4058,86.1778,34.63,34.63,98,100,14.43,light snow
604,Telesti,RO,2023-04-22 14:09:35,45.0,23.0833,61.07,61.07,59,88,1.74,overcast clouds
605,Tocopilla,CL,2023-04-22 14:06:43,-22.092,-70.1979,70.32,70.32,69,47,5.84,scattered clouds
606,Carauari,BR,2023-04-22 14:09:35,-4.8828,-66.8958,73.81,73.81,98,100,1.14,light rain
607,Orhei,MD,2023-04-22 14:10:35,47.3831,28.8231,59.99,59.99,51,96,8.61,overcast clouds
608,Shingu,JP,2023-04-22 14:06:15,33.7333,135.9833,49.24,49.24,60,24,7.4,few clouds
609,Hobyo,SO,2023-04-22 14:10:36,5.3505,48.5268,85.08,85.08,71,98,13.47,overcast clouds
610,Moerai,PF,2023-04-22 14:10:36,-22.4333,-151.3333,75.97,75.97,68,96,12.46,overcast clouds
611,Baykit,RU,2023-04-22 14:10:36,61.67,96.37,18.0,18.0,93,75,1.3,broken clouds
612,Sobolevo,RU,2023-04-22 14:10:36,54.4299,31.8996,58.17,58.17,46,57,5.55,broken clouds
613,Inverness,GB,2023-04-22 14:10:36,57.4791,-4.224,49.98,46.31,77,75,10.36,broken clouds
614,Namatanai,PG,2023-04-22 14:10:36,-3.6667,152.4333,79.75,79.75,82,100,8.14,light rain
615,Abdulino,RU,2023-04-22 14:10:36,53.7,53.6667,45.93,45.93,84,100,6.08,overcast clouds
616,Garden City,US,2023-04-22 14:10:36,42.3256,-83.331,50.25,45.77,80,100,6.91,overcast clouds
617,Antalaha,MG,2023-04-22 14:10:37,-14.9003,50.2788,80.1,80.1,82,100,5.88,light rain
618,Shihezi,CN,2023-04-22 14:10:37,44.3,86.0333,52.23,52.23,39,100,3.51,overcast clouds
619,Mulege,MX,2023-04-22 14:10:37,26.8833,-111.9833,74.43,74.43,23,0,2.37,clear sky
620,Batticaloa,LK,2023-04-22 14:10:37,7.7102,81.6924,80.96,80.96,82,100,6.67,light rain
621,Morant Bay,JM,2023-04-22 14:10:37,17.8815,-76.4093,85.71,85.71,65,4,1.99,clear sky
622,Luoyang,CN,2023-04-22 14:10:37,34.6836,112.4536,39.43,39.43,94,100,7.43,overcast clouds
623,Trinidad,BO,2023-04-22 14:09:33,-14.8333,-64.9,80.22,80.22,58,27,3.36,scattered clouds
624,Deputatskiy,RU,2023-04-22 14:10:37,69.3,139.9,2.62,2.62,96,100,3.47,overcast clouds
625,Begampur,IN,2023-04-22 14:10:38,22.7417,88.2433,91.31,91.31,68,95,14.05,overcast clouds
626,Grapevine,US,2023-04-22 14:10:38,32.9343,-97.0781,64.99,56.14,62,75,3.44,broken clouds
627,San Jeronimo,PE,2023-04-22 14:10:38,-11.9472,-75.2829,55.24,55.24,69,81,2.08,broken clouds
628,Henties Bay,NA,2023-04-22 14:10:38,-22.116,14.2845,66.36,66.36,71,100,8.52,overcast clouds
629,Tual,ID,2023-04-22 14:10:39,-5.6667,132.75,83.1,83.1,78,100,15.64,overcast clouds
630,Cape Canaveral,US,2023-04-22 14:10:39,28.4058,-80.6048,81.07,75.97,76,0,4.61,clear sky
631,Vila,PT,2023-04-22 14:10:39,42.0304,-8.1588,57.7,54.48,72,25,11.77,scattered clouds
632,Mae Sot,TH,2023-04-22 14:10:14,16.7167,98.5667,80.87,80.87,61,0,3.11,clear sky
633,Tungor,RU,2023-04-22 14:10:39,53.3808,142.9564,29.62,29.62,92,100,16.98,overcast clouds
634,Cartagena,CO,2023-04-22 14:09:34,10.3997,-75.5144,83.82,83.82,79,40,3.44,scattered clouds
635,Kearney,US,2023-04-22 14:08:21,40.6995,-99.0815,35.51,32.25,60,0,19.57,clear sky
636,Tamasopo,MX,2023-04-22 14:10:39,21.9333,-99.4833,68.25,68.25,69,95,0.67,overcast clouds
637,Yendi,GH,2023-04-22 14:10:40,9.4427,-0.0099,103.17,103.17,26,13,5.75,few clouds
638,Banepa,NP,2023-04-22 14:10:40,27.6298,85.5214,70.12,70.12,40,20,5.75,few clouds
639,Kargasok,RU,2023-04-22 14:10:40,59.0556,80.8572,37.8,37.8,73,100,11.54,overcast clouds
640,Nautanwa,IN,2023-04-22 14:10:40,27.4333,83.4167,85.87,85.87,12,0,7.72,clear sky
641,Berlevag,NO,2023-04-22 14:10:40,70.8578,29.0864,28.35,22.8,69,75,31.07,light snow
642,Ciudad Bolivar,VE,2023-04-22 14:10:40,8.1222,-63.5497,85.62,85.62,58,100,7.45,overcast clouds
643,Inuvik,CA,2023-04-22 14:10:40,68.3499,-133.7218,0.7,0.7,94,100,14.41,overcast clouds
644,Westport,US,2023-04-22 14:08:27,41.1415,-73.3579,61.09,49.82,87,100,20.71,overcast clouds
645,Shiyan,CN,2023-04-22 14:10:41,32.6475,110.7781,40.17,40.17,94,100,4.23,overcast clouds
646,Pitsunda,GE,2023-04-22 14:10:41,43.1592,40.3378,57.38,57.18,79,79,3.98,broken clouds
647,Nkhotakota,MW,2023-04-22 14:10:41,-12.9274,34.2961,80.15,80.15,71,90,7.34,overcast clouds
648,Doctor Arroyo,MX,2023-04-22 14:10:41,23.6667,-100.1833,63.32,63.32,63,97,4.25,overcast clouds
649,Ixtapa,MX,2023-04-22 14:09:13,20.7,-105.2,73.22,69.03,78,75,3.44,broken clouds
650,Yangambi,CD,2023-04-22 14:10:41,0.8102,24.4336,72.84,72.84,86,100,2.57,overcast clouds
651,Borogontsy,RU,2023-04-22 14:10:41,62.6683,131.1683,11.55,11.55,98,55,3.56,broken clouds
652,Gao,ML,2023-04-22 14:11:42,16.6362,1.637,103.14,103.14,5,30,18.95,scattered clouds
653,Port Lincoln,AU,2023-04-22 14:11:42,-34.7333,135.8667,62.04,62.04,86,0,8.16,clear sky
654,Diffa,NE,2023-04-22 14:11:42,13.3154,12.6113,107.33,107.33,9,7,7.65,clear sky
655,Popova,RU,2023-04-22 14:11:42,42.9603,131.7228,42.71,42.71,47,0,9.66,clear sky
656,Kodinar,IN,2023-04-22 14:11:42,20.7903,70.7031,81.46,81.46,69,0,14.94,clear sky
657,Parabel,RU,2023-04-22 14:11:42,58.6978,81.4825,36.16,36.16,75,100,8.63,overcast clouds
658,Vardo,NO,2023-04-22 14:11:42,70.3705,31.1107,22.98,22.98,93,100,20.71,light snow
659,Grand Baie,MU,2023-04-22 14:11:42,-20.0182,57.5802,80.46,80.46,77,9,1.99,clear sky
660,Ostrovnoy,RU,2023-04-22 14:11:43,68.0531,39.5131,24.98,24.98,76,100,15.64,overcast clouds
661,Wamba,NG,2023-04-22 14:11:43,8.9333,8.6,100.71,100.71,28,74,6.11,light rain
662,Ulagan,RU,2023-04-22 14:11:43,50.6321,87.9563,23.81,23.81,87,12,1.43,few clouds
663,Uyutne,UA,2023-04-22 14:11:43,45.1994,33.3014,54.64,54.64,63,77,12.39,broken clouds
664,Rio Cuarto,AR,2023-04-22 14:11:43,-33.1307,-64.3499,67.33,62.37,67,0,9.22,clear sky
665,Valley City,US,2023-04-22 14:10:40,46.9233,-98.0032,25.32,25.32,80,0,16.11,clear sky
666,Kiama,AU,2023-04-22 14:11:43,-34.6833,150.8667,64.99,57.25,89,28,3.74,scattered clouds
667,Andapa,MG,2023-04-22 14:11:43,-14.65,49.65,76.5,76.5,84,94,2.86,overcast clouds
668,Rafaela,AR,2023-04-22 14:07:34,-31.2503,-61.4867,66.0,64.98,45,100,1.01,light rain
669,Sechura,PE,2023-04-22 14:11:44,-5.5569,-80.8222,79.99,79.99,73,98,2.66,overcast clouds
670,Saint-Joseph,RE,2023-04-22 14:11:44,-21.3667,55.6167,80.98,74.1,81,32,4.38,scattered clouds
671,Smithers,CA,2023-04-22 14:11:44,54.7804,-127.1743,34.12,34.12,93,100,4.61,mist
672,Paita,PE,2023-04-22 14:11:44,-5.0892,-81.1144,79.41,79.41,78,100,3.53,overcast clouds
673,Morro Bay,US,2023-04-22 14:07:48,35.3658,-120.8499,62.33,52.0,49,80,3.0,broken clouds
674,Mildura,AU,2023-04-22 14:11:44,-34.2,142.15,61.86,61.86,61,0,8.72,clear sky
675,Luangwa,ZM,2023-04-22 14:11:44,-15.6167,30.4167,92.08,92.08,35,98,7.11,overcast clouds
676,Santa Maria,BR,2023-04-22 14:08:58,-29.6842,-53.8069,73.0,73.0,40,98,2.44,overcast clouds
677,Otautau,NZ,2023-04-22 14:11:45,-46.15,168.0,52.45,52.45,84,100,3.38,overcast clouds
678,Tabuk,PH,2023-04-22 14:11:45,17.4189,121.4443,75.67,75.67,90,96,5.1,overcast clouds
679,Luganville,VU,2023-04-22 14:11:45,-15.5333,167.1667,79.74,79.74,83,97,6.58,overcast clouds
680,Riachao Das Neves,BR,2023-04-22 14:11:45,-11.7461,-44.91,85.3,85.3,45,11,9.06,few clouds
681,Khor,RU,2023-04-22 14:11:45,47.8861,134.9464,36.05,36.05,92,100,11.14,overcast clouds
682,Half Moon Bay,US,2023-04-22 14:11:45,37.4636,-122.4286,55.87,47.75,91,100,12.66,mist
683,Troitskoye,RU,2023-04-22 14:11:45,52.9821,84.6757,30.61,30.61,96,29,1.83,scattered clouds
